0000000000000000 A irq_stack_union
ffffffff8101eb50 T kvm_arch_hardware_setup
ffffffff8101ec10 T kvm_arch_hardware_unsetup
ffffffff8101ec20 T kvm_arch_check_processor_compat
ffffffff8101ec30 T kvm_vcpu_compatible
ffffffff8101ec60 T kvm_arch_vcpu_init
ffffffff8101eea0 T kvm_arch_vcpu_uninit
ffffffff8101ef50 T kvm_arch_init_vm
ffffffff8101f0c0 T kvm_arch_sync_events
ffffffff8101f100 T kvm_arch_destroy_vm
ffffffff8101f2f0 T kvm_arch_free_memslot
ffffffff8101f390 T kvm_arch_create_memslot
ffffffff8101f540 T kvm_arch_memslots_updated
ffffffff8101f550 T kvm_arch_prepare_memory_region
ffffffff8101f5a0 T kvm_arch_commit_memory_region
ffffffff8101f6b0 T kvm_arch_flush_shadow_all
ffffffff8101f6c0 T kvm_arch_flush_shadow_memslot
ffffffff8101f6d0 T kvm_arch_vcpu_runnable
ffffffff8101f7a0 T kvm_arch_vcpu_should_kick
ffffffff8101f7c0 T kvm_arch_interrupt_allowed
ffffffff8101f7e0 T kvm_arch_async_page_ready
ffffffff8101f870 T kvm_find_async_pf_gfn
ffffffff8101f8f0 T kvm_arch_async_page_not_present
ffffffff8101fa40 T kvm_arch_async_page_present
ffffffff8101fc40 T kvm_arch_can_inject_async_page_present
ffffffff8101fc90 t translate_gpa
ffffffff8101fca0 t kvm_pdptr_read
ffffffff8101fcf0 T kvm_mmu_set_mmio_spte_mask
ffffffff8101fd00 T kvm_mmu_set_mask_ptes
ffffffff8101fd30 t kvm_handle_hva_range
ffffffff8101fe90 t nonpaging_sync_page
ffffffff8101fea0 t nonpaging_invlpg
ffffffff8101feb0 T kvm_get_guest_memory_type
ffffffff81020080 t nonpaging_gva_to_gpa
ffffffff810200a0 t nonpaging_gva_to_gpa_nested
ffffffff810200c0 T kvm_mmu_flush_tlb
ffffffff810200e0 t get_cr3
ffffffff81020110 t update_permission_bitmask
ffffffff810202e0 T kvm_mmu_invlpg
ffffffff81020310 T kvm_enable_tdp
ffffffff81020320 T kvm_disable_tdp
ffffffff81020330 t mmu_shrink_count
ffffffff81020350 t perf_trace_kvm_mmu_get_page
ffffffff81020460 t ftrace_raw_event_kvm_mmu_get_page
ffffffff81020500 t ftrace_raw_output_kvm_mmu_pagetable_walk
ffffffff81020570 t ftrace_raw_output_kvm_mmu_paging_element
ffffffff810205c0 t ftrace_raw_output_kvm_mmu_set_bit_class
ffffffff81020610 t ftrace_raw_output_kvm_mmu_walker_error
ffffffff81020680 t ftrace_raw_output_kvm_mmu_get_page
ffffffff810207e0 t ftrace_raw_output_kvm_mmu_page_class
ffffffff81020920 t ftrace_raw_output_mark_mmio_spte
ffffffff81020980 t ftrace_raw_output_handle_mmio_page_fault
ffffffff810209d0 t ftrace_raw_output_fast_page_fault
ffffffff81020aa0 t ftrace_raw_output_kvm_mmu_invalidate_zap_all_pages
ffffffff81020af0 t ftrace_raw_output_check_mmio_spte
ffffffff81020b50 t mmu_pages_clear_parents
ffffffff81020bb0 t nonpaging_update_pte
ffffffff81020bd0 t paging32_get_level1_sp_gpa
ffffffff81020c20 t gfn_to_rmap
ffffffff81020c60 t gfn_to_memslot_dirty_bitmap
ffffffff81020ca0 t has_wrprotected_page
ffffffff81020cf0 t pte_list_remove
ffffffff81020e20 t try_async_pf
ffffffff81021040 t kvm_send_hwpoison_signal
ffffffff81021080 t pte_prefetch_gfn_to_pfn
ffffffff810210b0 T kvm_init_shadow_ept_mmu
ffffffff81021200 t reset_rsvds_bits_mask
ffffffff810213c0 t paging64_init_context_common
ffffffff810214b0 T kvm_init_shadow_mmu
ffffffff81021710 t init_kvm_mmu
ffffffff81021af0 t mmu_destroy_caches
ffffffff81021b20 t is_shadow_present_pte.part.30
ffffffff81021b40 t kvm_test_age_rmapp
ffffffff81021c00 t mmu_spte_set
ffffffff81021c50 t mark_mmio_spte
ffffffff81021d30 t link_shadow_page
ffffffff81021d80 t __mmu_unsync_walk
ffffffff81021fe0 t spte_has_volatile_bits
ffffffff81022050 t mmu_spte_update
ffffffff81022180 t mmu_spte_clear_track_bits
ffffffff81022280 t shadow_walk_init
ffffffff81022300 T kvm_mmu_get_spte_hierarchy
ffffffff81022400 t mmu_memory_cache_alloc.part.67
ffffffff81022410 t pte_list_add
ffffffff81022540 t kvm_unlink_unsync_page.isra.69
ffffffff810225e0 T handle_mmio_page_fault_common
ffffffff81022920 t sync_mmio_spte
ffffffff81022990 t handle_mmio_page_fault.part.72
ffffffff810229b0 t validate_direct_spte.isra.83
ffffffff81022a30 t mmu_unsync_walk.part.84
ffffffff81022aa0 t kvm_mmu_commit_zap_page.part.88
ffffffff81022b90 t mapping_level.isra.94
ffffffff81022c40 t handle_abnormal_pfn
ffffffff81022d00 t paging64_gpte_changed.isra.104
ffffffff81022d90 t paging32_gpte_changed.isra.106
ffffffff81022e20 t ept_gpte_changed.isra.108
ffffffff81022eb0 t mmu_check_root
ffffffff81022ee0 T kvm_mmu_page_fault
ffffffff81023000 t __rmap_write_protect
ffffffff81023100 t rmap_write_protect
ffffffff81023180 t pte_list_walk.isra.36.constprop.121
ffffffff810231f0 t set_spte
ffffffff81023550 t mark_unsync
ffffffff810235c0 t drop_spte
ffffffff81023670 t kvm_unmap_rmapp
ffffffff810236d0 t kvm_age_rmapp
ffffffff81023830 t drop_large_spte.isra.82
ffffffff810238d0 t paging32_prefetch_invalid_gpte.isra.78
ffffffff810238d0 t paging64_prefetch_invalid_gpte.isra.77
ffffffff81023930 t ept_prefetch_invalid_gpte.isra.79
ffffffff81023990 t mmu_page_zap_pte
ffffffff81023a70 t kvm_mmu_prepare_zap_page
ffffffff81023ce0 t mmu_shrink_scan
ffffffff81023ed0 t mmu_zap_unsync_children
ffffffff810240c0 t __kvm_sync_page
ffffffff81024160 t mmu_sync_children
ffffffff810244e0 T kvm_mmu_sync_roots
ffffffff810245b0 T kvm_mmu_unprotect_page
ffffffff81024670 T kvm_mmu_unprotect_page_virt
ffffffff810246b0 t mmu_free_roots
ffffffff81024830 t make_mmu_pages_available.isra.90
ffffffff810248d0 t kvm_set_pte_rmapp
ffffffff81024a70 t mmu_set_spte
ffffffff81024d80 t __direct_pte_prefetch
ffffffff81024fa0 t paging64_prefetch_gpte
ffffffff81025090 t paging64_update_pte
ffffffff810250b0 t paging32_prefetch_gpte
ffffffff81025190 t paging32_update_pte
ffffffff810251a0 t ept_prefetch_gpte
ffffffff81025290 t ept_update_pte
ffffffff810252b0 t paging64_sync_page
ffffffff81025490 t paging32_sync_page
ffffffff81025630 t ept_sync_page
ffffffff81025800 t fast_page_fault.part.96
ffffffff81025ae0 t mmu_topup_memory_caches
ffffffff81025be0 t paging64_invlpg
ffffffff81025e40 t paging32_invlpg
ffffffff81026060 t ept_invlpg
ffffffff810262c0 T kvm_mmu_unload
ffffffff81026300 T kvm_mmu_reset_context
ffffffff81026350 t kvm_mmu_get_page
ffffffff81026970 T kvm_mmu_load
ffffffff81026dd0 t __direct_map.constprop.119
ffffffff81026fd0 t tdp_page_fault
ffffffff81027240 t nonpaging_page_fault
ffffffff810274a0 t paging64_walk_addr_generic
ffffffff81027d20 t paging64_gva_to_gpa
ffffffff81027db0 t paging64_page_fault
ffffffff810286e0 t paging64_gva_to_gpa_nested
ffffffff81028770 t ftrace_raw_event_kvm_mmu_walker_error
ffffffff810287f0 t ftrace_raw_event_kvm_mmu_pagetable_walk
ffffffff81028870 t ftrace_raw_event_kvm_mmu_paging_element
ffffffff810288f0 t ftrace_raw_event_handle_mmio_page_fault
ffffffff81028980 t ftrace_raw_event_check_mmio_spte
ffffffff81028a10 t ftrace_raw_event_mark_mmio_spte
ffffffff81028ac0 t ftrace_raw_event_kvm_mmu_invalidate_zap_all_pages
ffffffff81028b50 t ftrace_raw_event_kvm_mmu_set_bit_class
ffffffff81028be0 t perf_trace_kvm_mmu_walker_error
ffffffff81028cc0 t perf_trace_kvm_mmu_pagetable_walk
ffffffff81028db0 t perf_trace_kvm_mmu_paging_element
ffffffff81028ea0 t perf_trace_check_mmio_spte
ffffffff81028f90 t perf_trace_handle_mmio_page_fault
ffffffff81029080 t perf_trace_kvm_mmu_set_bit_class
ffffffff81029170 t perf_trace_kvm_mmu_invalidate_zap_all_pages
ffffffff81029260 t perf_trace_mark_mmio_spte
ffffffff81029360 t ftrace_raw_event_fast_page_fault
ffffffff81029430 t ftrace_raw_event_kvm_mmu_page_class
ffffffff810294d0 t perf_trace_fast_page_fault
ffffffff81029600 t perf_trace_kvm_mmu_page_class
ffffffff81029700 t ept_walk_addr_generic
ffffffff81029be0 t ept_gva_to_gpa
ffffffff81029c70 t ept_page_fault
ffffffff8102a590 t paging32_walk_addr_generic
ffffffff8102ad40 t paging32_gva_to_gpa
ffffffff8102adc0 t paging32_page_fault
ffffffff8102b6e0 t paging32_gva_to_gpa_nested
ffffffff8102b760 T kvm_mmu_write_protect_pt_masked
ffffffff8102b7c0 T kvm_unmap_hva
ffffffff8102b7e0 T kvm_unmap_hva_range
ffffffff8102b800 T kvm_set_spte_hva
ffffffff8102b830 T kvm_age_hva
ffffffff8102b850 T kvm_test_age_hva
ffffffff8102b870 T kvm_mmu_change_mmu_pages
ffffffff8102b910 T kvm_mmu_new_cr3
ffffffff8102b920 T kvm_mmu_pte_write
ffffffff8102bd90 T kvm_mmu_create
ffffffff8102be40 T kvm_mmu_setup
ffffffff8102be50 T kvm_mmu_slot_remove_write_access
ffffffff8102bfa0 T kvm_mmu_invalidate_zap_all_pages
ffffffff8102c100 T kvm_mmu_invalidate_mmio_sptes
ffffffff8102c150 T kvm_mmu_module_init
ffffffff8102c1e0 T kvm_mmu_calculate_mmu_pages
ffffffff8102c250 T kvm_mmu_destroy
ffffffff8102c350 T kvm_mmu_module_exit
ffffffff8102c380 T kvm_fastop_exception
ffffffff8102c388 T em_setcc
ffffffff8102c3c8 T em_salc
ffffffff8102c3d0 T em_add
ffffffff8102c3f0 T em_or
ffffffff8102c410 T em_adc
ffffffff8102c430 T em_sbb
ffffffff8102c450 T em_and
ffffffff8102c470 T em_sub
ffffffff8102c490 T em_xor
ffffffff8102c4b0 T em_cmp
ffffffff8102c4d0 T em_test
ffffffff8102c4f0 T em_mul_ex
ffffffff8102c510 T em_imul_ex
ffffffff8102c530 T em_div_ex
ffffffff8102c550 T em_idiv_ex
ffffffff8102c570 T em_shld
ffffffff8102c590 T em_shrd
ffffffff8102c5b0 T em_imul
ffffffff8102c5d0 T em_not
ffffffff8102c5f0 T em_neg
ffffffff8102c610 T em_inc
ffffffff8102c630 T em_dec
ffffffff8102c650 T em_rol
ffffffff8102c670 T em_ror
ffffffff8102c690 T em_rcl
ffffffff8102c6b0 T em_rcr
ffffffff8102c6d0 T em_shl
ffffffff8102c6f0 T em_shr
ffffffff8102c710 T em_sar
ffffffff8102c730 T em_bsf
ffffffff8102c750 T em_bsr
ffffffff8102c770 T em_bt
ffffffff8102c790 T em_bts
ffffffff8102c7b0 T em_btr
ffffffff8102c7d0 T em_btc
ffffffff8102c7f0 T em_xadd
ffffffff8102c810 t emulator_check_intercept
ffffffff8102c880 t rsp_increment
ffffffff8102c940 t set_segment_selector
ffffffff8102c990 t fetch_register_operand
ffffffff8102c9f0 t em_fninit
ffffffff8102ca50 t em_fnstcw
ffffffff8102cac0 t em_fnstsw
ffffffff8102cb30 t em_cmpxchg8b
ffffffff8102cca0 t em_syscall
ffffffff8102cef0 t em_sysenter
ffffffff8102d100 t em_sysexit
ffffffff8102d2e0 t save_state_to_tss32
ffffffff8102d640 t em_cwd
ffffffff8102d6d0 t em_rdtsc
ffffffff8102d740 t em_rdpmc
ffffffff8102d800 t em_cr_write
ffffffff8102d850 t em_dr_write
ffffffff8102d8b0 t em_wrmsr
ffffffff8102d9c0 t em_rdmsr
ffffffff8102da80 t em_mov_rm_sreg
ffffffff8102dae0 t em_clts
ffffffff8102db10 t em_vmcall
ffffffff8102db70 t em_vmmcall
ffffffff8102db90 t em_smsw
ffffffff8102dbc0 t em_lmsw
ffffffff8102dc10 t em_out
ffffffff8102dc50 t em_cpuid
ffffffff8102dd50 t em_sahf
ffffffff8102ddc0 t em_lahf
ffffffff8102de30 t em_bswap
ffffffff8102de70 t check_cr_read
ffffffff8102dec0 t check_cr_write
ffffffff8102e040 t check_dr_read
ffffffff8102e0e0 t check_dr_write
ffffffff8102e130 t check_svme
ffffffff8102e180 t check_svme_pa
ffffffff8102e220 t check_rdtsc
ffffffff8102e270 t check_rdpmc
ffffffff8102e310 t fastop
ffffffff8102e3a0 t em_aad
ffffffff8102e400 t em_aam
ffffffff8102e480 t em_imul_3op
ffffffff8102e4a0 t em_das
ffffffff8102e590 t __linearize
ffffffff8102e860 t segmented_write
ffffffff8102e8c0 t push
ffffffff8102e990 t em_push
ffffffff8102e9b0 t em_push_sreg
ffffffff8102ea00 t em_pushf
ffffffff8102ea30 t em_pusha
ffffffff8102eb40 t em_enter
ffffffff8102edd0 t em_invlpg
ffffffff8102ee30 t segmented_read_std
ffffffff8102ee90 t em_lidt
ffffffff8102ef70 t emulate_store_desc_ptr
ffffffff8102f020 t em_sidt
ffffffff8102f040 t em_sgdt
ffffffff8102f060 t get_descriptor_table_ptr
ffffffff8102f0f0 t read_segment_descriptor
ffffffff8102f180 t write_segment_descriptor
ffffffff8102f210 t __load_segment_descriptor
ffffffff8102f5a0 t load_segment_descriptor
ffffffff8102f610 t __emulate_int_real
ffffffff8102f750 t em_lseg
ffffffff8102f780 t em_ltr
ffffffff8102f7a0 t em_lldt
ffffffff8102f7c0 t em_mov_sreg_rm
ffffffff8102f820 t writeback_registers
ffffffff8102f890 t em_mov
ffffffff8102f920 t em_in
ffffffff8102fb60 t segmented_read
ffffffff8102fc80 t emulate_pop
ffffffff8102fd50 t em_pop_sreg
ffffffff8102fd90 t em_iret
ffffffff8102fe90 t em_leave
ffffffff8102fff0 t em_popf
ffffffff810300d0 t em_popa
ffffffff810301a0 t em_pop
ffffffff810301c0 t read_sse_reg
ffffffff81030300 t decode_register
ffffffff810303f0 t write_register_operand
ffffffff81030450 t em_xchg
ffffffff81030480 t emulator_bad_iopl.part.10
ffffffff810304b0 t em_cli
ffffffff81030500 t em_sti
ffffffff81030550 t emulator_io_permited.part.11
ffffffff810306d0 t check_perm_in
ffffffff81030730 t check_perm_out
ffffffff81030790 t em_cmpxchg
ffffffff81030860 t do_insn_fetch.part.16
ffffffff81030990 t decode_imm
ffffffff81030b30 t decode_operand
ffffffff810313b0 t em_movbe
ffffffff81031480 t assign_eip_far
ffffffff81031520 t fetch_possible_mmx_operand.part.25
ffffffff810315e0 t task_switch_32.constprop.26
ffffffff81031950 t task_switch_16.constprop.27
ffffffff81031e90 t em_lgdt
ffffffff81031f70 t em_call
ffffffff81032040 t em_ret
ffffffff81032110 t em_ret_near_imm
ffffffff81032200 t em_jcxz
ffffffff81032330 t em_jmp_far
ffffffff81032430 t em_call_far
ffffffff810325f0 t em_loop
ffffffff81032790 t em_grp45
ffffffff81032980 t em_ret_far
ffffffff81032ad0 t em_ret_far_imm
ffffffff81032b00 T emulate_int_real
ffffffff81032b40 T emulator_task_switch
ffffffff81032f50 T x86_decode_insn
ffffffff81034050 T x86_page_table_writing_insn
ffffffff81034070 T x86_emulate_insn
ffffffff81034c50 T emulator_invalidate_register_cache
ffffffff81034c70 T emulator_writeback_register_cache
ffffffff81034c80 t pic_unlock
ffffffff81034d10 t pic_clear_isr
ffffffff81034d70 t pic_get_irq
ffffffff81034e40 t pic_update_irq
ffffffff81034eb0 t picdev_read
ffffffff810350c0 t picdev_eclr_read
ffffffff810350d0 t picdev_slave_read
ffffffff810350e0 t picdev_master_read
ffffffff810350f0 T kvm_pic_update_irq
ffffffff81035110 T kvm_pic_set_irq
ffffffff81035340 T kvm_pic_clear_all
ffffffff81035390 T kvm_pic_read_irq
ffffffff810354b0 T kvm_pic_reset
ffffffff81035590 t picdev_write
ffffffff810359a0 t picdev_eclr_write
ffffffff810359b0 t picdev_slave_write
ffffffff810359c0 t picdev_master_write
ffffffff810359d0 T kvm_create_pic
ffffffff81035b00 T kvm_destroy_pic
ffffffff81035b70 T kvm_cpu_has_pending_timer
ffffffff81035b80 T kvm_inject_pending_timer_irqs
ffffffff81035b90 T kvm_cpu_has_interrupt
ffffffff81035bf0 T kvm_cpu_get_interrupt
ffffffff81035c50 T kvm_cpu_has_injectable_intr
ffffffff81035cd0 T __kvm_migrate_timers
ffffffff81035cf0 T kvm_apic_update_irr
ffffffff81035d30 t __report_tpr_access
ffffffff81035d90 t start_apic_timer
ffffffff81035f30 t apic_manage_nmi_watchdog
ffffffff81035fa0 t kvm_ioapic_send_eoi
ffffffff81036020 t apic_timer_fn
ffffffff810360a0 t kvm_apic_match_logical_addr.part.29
ffffffff81036100 t __apic_accept_irq
ffffffff810363d0 T kvm_apic_set_eoi_accelerated
ffffffff81036460 t recalculate_apic_map
ffffffff810366d0 t apic_update_ppr
ffffffff81036790 t apic_set_eoi
ffffffff810369c0 t apic_reg_write
ffffffff81037110 T kvm_lapic_set_eoi
ffffffff81037140 t apic_mmio_write
ffffffff810371c0 t apic_reg_read
ffffffff81037450 T kvm_apic_write_nodecode
ffffffff810374a0 t apic_mmio_read
ffffffff81037500 T kvm_apic_pending_eoi
ffffffff81037550 T kvm_apic_set_version
ffffffff810375b0 T kvm_lapic_find_highest_irr
ffffffff81037640 T kvm_apic_set_irq
ffffffff81037670 T kvm_apic_update_tmr
ffffffff810376a0 T kvm_apic_match_physical_addr
ffffffff810376d0 T kvm_apic_match_logical_addr
ffffffff81037710 T kvm_apic_match_dest
ffffffff810377c0 T kvm_irq_delivery_to_apic_fast
ffffffff81037a40 T kvm_apic_compare_prio
ffffffff81037a60 T kvm_free_lapic
ffffffff81037bc0 T kvm_get_lapic_tscdeadline_msr
ffffffff81037c20 T kvm_set_lapic_tscdeadline_msr
ffffffff81037c80 T kvm_lapic_set_tpr
ffffffff81037cd0 T kvm_lapic_get_cr8
ffffffff81037d10 T kvm_lapic_set_base
ffffffff81037ed0 T kvm_lapic_reset
ffffffff81038160 T apic_has_pending_timer
ffffffff81038200 T kvm_apic_local_deliver
ffffffff81038270 T kvm_apic_nmi_wd_deliver
ffffffff810382a0 T kvm_create_lapic
ffffffff810383a0 T kvm_apic_has_interrupt
ffffffff81038490 T kvm_apic_accept_pic_intr
ffffffff810384f0 T kvm_inject_apic_timer_irqs
ffffffff81038530 T kvm_get_apic_interrupt
ffffffff810386b0 T kvm_apic_post_state_restore
ffffffff81038990 T __kvm_migrate_apic_timer
ffffffff810389e0 T kvm_lapic_sync_from_vapic
ffffffff81038b50 T kvm_lapic_sync_to_vapic
ffffffff81038d60 T kvm_lapic_set_vapic_addr
ffffffff81038dd0 T kvm_x2apic_msr_write
ffffffff81038e50 T kvm_x2apic_msr_read
ffffffff81038f20 T kvm_hv_vapic_msr_write
ffffffff81038f80 T kvm_hv_vapic_msr_read
ffffffff81039030 T kvm_lapic_enable_pv_eoi
ffffffff81039080 T kvm_apic_accept_events
ffffffff81039150 T kvm_lapic_init
ffffffff810391c0 T kvm_lapic_exit
ffffffff81039230 t pit_mask_notifer
ffffffff81039250 t create_pit_timer
ffffffff810393a0 t pit_load_count
ffffffff810394a0 t kvm_pit_ack_irq
ffffffff81039510 t pit_do_work
ffffffff81039600 t pit_timer_fn
ffffffff81039650 t kpit_elapsed.isra.9
ffffffff810396b0 t pit_get_out
ffffffff81039860 t speaker_ioport_read
ffffffff81039960 t pit_get_count
ffffffff81039ab0 t pit_latch_count
ffffffff81039b20 t pit_ioport_write
ffffffff81039d30 t pit_ioport_read
ffffffff81039ec0 t speaker_ioport_write
ffffffff81039f80 T __kvm_migrate_pit_timer
ffffffff8103a000 T kvm_pit_load_count
ffffffff8103a080 T kvm_pit_reset
ffffffff8103a100 T kvm_create_pit
ffffffff8103a3e0 T kvm_free_pit
ffffffff8103a4e0 t is_centaur_cpu
ffffffff8103a4f0 T kvm_find_cpuid_entry
ffffffff8103a5b0 T kvm_cpuid
ffffffff8103a730 T kvm_emulate_cpuid
ffffffff8103a830 T cpuid_maxphyaddr
ffffffff8103a880 T kvm_supported_xcr0
ffffffff8103a8b0 T kvm_update_cpuid
ffffffff8103aa40 T kvm_vcpu_ioctl_set_cpuid
ffffffff8103ac10 T kvm_vcpu_ioctl_set_cpuid2
ffffffff8103ac90 T kvm_vcpu_ioctl_get_cpuid2
ffffffff8103acf0 T kvm_dev_ioctl_get_cpuid
ffffffff8103c040 t kvm_perf_overflow
ffffffff8103c080 t trigger_pmi
ffffffff8103c0b0 t read_pmc
ffffffff8103c100 t kvm_perf_overflow_intr
ffffffff8103c170 t reprogram_counter
ffffffff8103c290 t global_idx_to_pmc
ffffffff8103c300 t stop_counter.part.4
ffffffff8103c330 t reprogram_fixed_counter
ffffffff8103c3f0 t reprogram_gp_counter
ffffffff8103c540 t reprogram_idx
ffffffff8103c590 T kvm_deliver_pmi
ffffffff8103c5c0 T kvm_pmu_msr
ffffffff8103c690 T kvm_pmu_get_msr
ffffffff8103c7e0 T kvm_pmu_set_msr
ffffffff8103cad0 T kvm_pmu_read_pmc
ffffffff8103cb50 T kvm_pmu_cpuid_update
ffffffff8103cce0 T kvm_pmu_init
ffffffff8103cdb0 T kvm_pmu_reset
ffffffff8103ce90 T kvm_pmu_destroy
ffffffff8103cea0 T kvm_handle_pmu_event
ffffffff8103cf40 t read_cr4
ffffffff8103cf50 t get_debugctlmsr
ffffffff8103cf70 t update_debugctlmsr
ffffffff8103cf90 t to_vmx
ffffffff8103cfa0 t cpu_has_virtual_nmis
ffffffff8103cfc0 t cpu_has_vmx_wbinvd_exit
ffffffff8103cfe0 t report_flexpriority
ffffffff8103cff0 t vmx_read_guest_seg_selector
ffffffff8103d070 t vmx_read_guest_seg_base
ffffffff8103d0f0 t vmx_read_guest_seg_ar
ffffffff8103d170 t segment_base
ffffffff8103d200 t vmx_get_rflags
ffffffff8103d260 t vmx_get_interrupt_shadow
ffffffff8103d290 t vmx_rdtscp_supported
ffffffff8103d2b0 t vmx_invpcid_supported
ffffffff8103d2d0 T vmx_read_l1_tsc
ffffffff8103d300 t vmx_read_tsc_offset
ffffffff8103d310 t kvm_cpu_vmxoff
ffffffff8103d320 t vmx_decache_cr0_guest_bits
ffffffff8103d350 t vmx_decache_cr4_guest_bits
ffffffff8103d380 t vmx_get_cs_db_l_bits
ffffffff8103d3b0 t vmx_get_idt
ffffffff8103d3d0 t vmx_get_gdt
ffffffff8103d3f0 t vmx_vm_has_apicv
ffffffff8103d420 t vmx_sync_pir_to_irr_dummy
ffffffff8103d430 t handle_machine_check
ffffffff8103d440 t handle_external_interrupt
ffffffff8103d460 t handle_triple_fault
ffffffff8103d480 t vmx_patch_hypercall
ffffffff8103d4a0 t vmx_get_dr6
ffffffff8103d4b0 t vmx_set_dr6
ffffffff8103d4c0 t handle_tpr_below_threshold
ffffffff8103d4d0 t vmx_get_exit_info
ffffffff8103d500 t vmx_handle_external_intr
ffffffff8103d570 t vmx_mpx_supported
ffffffff8103d590 t get_ept_level
ffffffff8103d5a0 t nested_ept_get_cr3
ffffffff8103d5c0 t vmx_check_intercept
ffffffff8103d5d0 t vmcs_clear
ffffffff8103d630 t crash_vmclear_local_loaded_vmcss
ffffffff8103d6b0 t vmcs_load
ffffffff8103d710 t vmx_decache_cr3
ffffffff8103d740 t vmx_get_cpl
ffffffff8103d770 t vmwrite_error
ffffffff8103d7a0 t vmcs_writel
ffffffff8103d7d0 t enable_irq_window
ffffffff8103d7f0 t vmx_set_interrupt_shadow
ffffffff8103d840 t skip_emulated_instruction
ffffffff8103d8a0 t handle_monitor
ffffffff8103d8e0 t handle_mwait
ffffffff8103d920 t handle_nmi_window
ffffffff8103d960 t vmx_sync_dirty_debug_regs
ffffffff8103da00 t update_exception_bitmap
ffffffff8103da70 t vmx_set_msr_bitmap
ffffffff8103db10 t vmx_hwapic_irr_update
ffffffff8103db50 t vmcs_set_bits
ffffffff8103db70 t set_cr4_guest_host_mask
ffffffff8103dbd0 t vmx_set_rflags
ffffffff8103dc10 t nested_vmx_failInvalid
ffffffff8103dc60 t nested_vmx_succeed
ffffffff8103dcb0 t vmx_set_dr7
ffffffff8103dcc0 t vmx_set_gdt
ffffffff8103dcf0 t vmx_set_idt
ffffffff8103dd20 t seg_setup
ffffffff8103dd90 t vmx_compute_tsc_offset
ffffffff8103ddb0 t vmx_sync_pir_to_irr
ffffffff8103dde0 t vmx_preemption_timer_fn
ffffffff8103de00 t handle_invvpid
ffffffff8103de20 t handle_apic_write
ffffffff8103de50 t handle_xsetbv
ffffffff8103df00 t handle_wbinvd
ffffffff8103df20 t handle_invd
ffffffff8103df40 t handle_apic_eoi_induced
ffffffff8103df60 t handle_pause
ffffffff8103df80 t alloc_vmcs_cpu
ffffffff8103e010 t free_loaded_vmcs
ffffffff8103e060 t handle_halt
ffffffff8103e080 t handle_vmcall
ffffffff8103e0a0 t handle_rdpmc
ffffffff8103e0c0 t handle_invlpg
ffffffff8103e0f0 t handle_cpuid
ffffffff8103e100 t vmx_recover_nmi_blocking
ffffffff8103e1a0 t kvm_machine_check
ffffffff8103e1e0 t guest_cpuid_has_vmx
ffffffff8103e210 t vmx_set_cr4
ffffffff8103e310 t vmx_cpuid_update
ffffffff8103e470 t vmx_adjust_tsc_offset
ffffffff8103e520 t vmx_get_segment
ffffffff8103e6d0 t data_segment_valid
ffffffff8103e720 t vmx_get_segment_base
ffffffff8103e760 t vmx_segment_access_rights.isra.29.part.30
ffffffff8103e7e0 t rmode_segment_valid
ffffffff8103e870 t fix_rmode_seg
ffffffff8103e9e0 t guest_state_valid.part.31
ffffffff8103ec30 t emulation_required
ffffffff8103ec60 t vmx_set_segment
ffffffff8103ede0 t fix_pmode_seg
ffffffff8103ee30 t free_vpid.isra.32.part.33
